,ICL Prompt,ZSL Prompt,Answer
63,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: A Shrinking Airline Industry Offers Limited Options eonard Robinson, who put in 30 years as a mechanic at Pan American World Airways, has a message for his counterparts at US Airways, Delta, United and other struggling airlines pressing 
Category: Business
News: Nokia pushes hard into smartphone email Finnish mobile device giant Nokia said this week that it will support most widely used methods of pushing email and other information to its smartphones.
Category: Technology
News: Labour to adopt exam plan in manifesto Radical proposals out today that would trigger the biggest shake-up to the secondary school examination system for 60 years are likely to feature in Labour #39;s manifesto for the general election.
Category: Technology
News: Woods looks on target for return to winning ways in 2005 TIGER Woods hinted that his victory at the Target World Challenge on Sunday was a sign that his old self may be set for a return in 2005.
Category: Sports
News: Does new Peoplesoft CEO signal a buyout? The ouster of Craig Conway and the return of Dave Duffield could be a prelude to PeopleSoft accepting Oracle's offer.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Does new Peoplesoft CEO signal a buyout? The ouster of Craig Conway and the return of Dave Duffield could be a prelude to PeopleSoft accepting Oracle's offer.
Category:",Technology
64,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: They fall in love despite social gap, distance He was a young lieutenant, she was the daughter of a general. But the difference in status didn #39;t stop Indonesia #39;s first couple from marrying.
Category: World
News: State reduces stake in Air France The French government sells 17.7 of its stake in Air France-KLM amid reports it may cut its holding in the airline to as little as 18.
Category: Business
News: Report: Delta to Slash Fares  NEW YORK (Reuters) - Delta Air Lines Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt;, the No.  3 U.S. carrier which has been restructuring in efforts to avoid  a bankruptcy filing, is expected to slash fares and remove  restrictive rules such as Saturday-night stays, Time magazine  reported in its online edition on Sunday.
Category: Business
News: Forecasters See No Repeat of 80s Oil Bust (Reuters) Reuters - A team of market forecasters that\correctly predicted the oil bust of the 1980s thinks history\will not repeat itself, at least for now.
Category: Business
News: Spam Law Test A year after Congress enacted the CAN-SPAM legislation, our tests show that unsubscribing from marketing e-mail can still be hard.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Spam Law Test A year after Congress enacted the CAN-SPAM legislation, our tests show that unsubscribing from marketing e-mail can still be hard.
Category:",Technology
65,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: UPDATE 1-Five-wicket Gillespie puts Australia in control Jason Gillespie captured five wickets as Australia bowled India out for a paltry 185 to take a commanding 213-run lead on the third day of the third test on Thursday.
Category: Sports
News: No word on trapped China miners A gas explosion in a state-owned mine in China has left 166 miners trapped underground with no means of contact. Nearly 300 miners were in Chenjiashan mine in Shaanxi province when the blast happened on Sunday morning, but 127 escaped, said state media.
Category: World
News: Search Spotlight Pans to Video After years of taking a back seat to easier-to-crawl HTML pages, multimedia files are beginning to gain respect among search engines.
Category: Technology
News: Consumer Prices Climb; Jobless Claims Up Consumer prices rose just 0.1 percent in August, a sign that inflation poses no immediate risk to the economy. The over-the-month-increase in the Consumer Price Index, the government #39;s most closely watched 
Category: Business
News: Oil Rebounds After 8-Day Slide on Blaze  LONDON (Reuters) - Oil prices rose on Wednesday, stemming  an eight-session slide that has dragged prices down 14 percent  from record highs as news emerged of a fresh pipeline fire in  Iraq.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Oil Rebounds After 8-Day Slide on Blaze  LONDON (Reuters) - Oil prices rose on Wednesday, stemming  an eight-session slide that has dragged prices down 14 percent  from record highs as news emerged of a fresh pipeline fire in  Iraq.
Category:",Business
66,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Dollar Weakens on Sense of Economic Gloom  NEW YORK (Reuters) - The dollar weakened across the board  on Thursday, forging new lows as a deepening sense of gloom  over the U.S. economic and external deficit picture weighed on  sentiment, analysts said.
Category: Business
News: Time on Jones #39;s side Even if indicted BALCO chief Victor Conte has the doping goods on sprinter Marion Jones, it #39;s unclear whether the International Olympic Committee can revoke the five medals she won in Sydney in 2000.
Category: Sports
News: Clearing The Path For Longhorn Microsoft (Quote, Chart) had little choice but to cut features from Longhorn, its next-generation operating system, analysts and developers say.
Category: Technology
News: Decision near Jim Leyland #39;s brief flirtation with the Mets officially ended yesterday, and general manager Omar Minaya is prepared to select a manager after today #39;s second round of interviews with Willie Randolph, Rudy Jaramillo and Terry Collins.
Category: Sports
News: It #39;s Decision Time for Nets #39; Collins Jason Collins has until Oct. 31 to sign a contract extension with the Nets. If Collins, a 7-foot center, cannot come to an agreement with the team by then, he cannot negotiate 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: It #39;s Decision Time for Nets #39; Collins Jason Collins has until Oct. 31 to sign a contract extension with the Nets. If Collins, a 7-foot center, cannot come to an agreement with the team by then, he cannot negotiate 
Category:",Sports
67,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Spaniards can lift Liverpool: Benitez Liverpool manager Rafael Benitez insists his new Spanish signings will help the Reds to become contenders for the English Premiership crown.
Category: Sports
News: US troops closing in on central Fallujah There are reports that US troops and crack Iraqi soldiers have surged into rubble-strewn districts in the heart of Fallujah, seizing one third of the city after hours of street fighting with rebels.
Category: World
News: Russia Agrees to Write Off Iraqi Debt to Paris Club Russia agreed on Sunday to forgive up to 80 percent of Iraqs debts to the Paris Club (about \$33 billion). A US Treasury official quoted by Reuters said they received this information from Russia.
Category: World
News: Oil eases as Brent price falls to \$41 a barrel LONDON SEPTEMBER 6: Oil prices eased on Monday as speculative funds continued to take profits but a tight global supply picture stopped the selling from gaining much momentum.
Category: Business
News: ISA Flaw Shows Way In To Phishing Attacks Microsoft ISA and Proxy Server are prone to an Internet domain name spoofing vulnerability that could allow an attacker to spoof Internet sites.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: ISA Flaw Shows Way In To Phishing Attacks Microsoft ISA and Proxy Server are prone to an Internet domain name spoofing vulnerability that could allow an attacker to spoof Internet sites.
Category:",Technology
68,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Damning report on EU economic ambitions under fire BRUSSELS - European Union leaders got a wake up call this week as a high-level report warned the bloc must run just to stand still in global competitiveness rankings.
Category: Business
News: Indians finishing like they started MINNEAPOLIS -- It was  #39; #39;Scott Elarton Continued Employment Night #39; #39; at the Metrodome yesterday, as the elongated right-hander made a final bid for a spot on the Indians #39; roster for 2005.
Category: Sports
News: IBM's PC unit lost money from 2001 onwards IBM's personal computer business racked up \$965 million in losses between Jan. 1, 2001, and June 30, 2004, the company said last week in a filing to the U.S. Securities and Exchange Commission, detailing the planned sale of the business to China's Lenovo Group.
Category: Technology
News: Google Now Indexing Up to Six Url Variables Google Now Indexing Up to Six Url Variables\\Some great news for those stressing over whether Google will be able to spider their very long dynamic urls. Appears in the last couple weeks Google has been pushing the envelope in terms of spidering urls that contain more than 5 variables and ...
Category: Technology
News: Microsoft awaits penalties timing Microsoft is expected to hear next month whether antitrust penalties imposed by the European Commission will become effective immediately, or whether they will be suspended for possibly four to five years.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Microsoft awaits penalties timing Microsoft is expected to hear next month whether antitrust penalties imposed by the European Commission will become effective immediately, or whether they will be suspended for possibly four to five years.
Category:",Business
69,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Vulnerability hits Java for cell phones Researcher finds two flaws that under unusual circumstances could let a malicious program read private data or render a phone unusable.
Category: Technology
News: UK to Send Troops Into US-Controlled Area of Iraq (Update1) UK Prime Minister Tony Blair #39;s government, risking criticism from lawmakers in the ruling Labour Party, said it will redeploy 850 troops now in southern Iraq to a region controlled by US forces.
Category: World
News: Miniature People Add Extra Pieces to Evolutionary Puzzle The miniature people found to have lived on an Indonesian island until 13,000 years ago have shaken up views of the human past.
Category: Technology
News: Marsh Talks to Spitzer About Settling Independent directors of Marsh   McLennan Cos. approached New York state Attorney General Eliot L. Spitzer this week about settling the corruption charges Spitzer has brought against the giant insurance broker and financial services firm, according to sources close to the investigation.
Category: Business
News: Howard seeks apology over Liverpool article LONDON: The leader of Britain #39;s main opposition party yesterday ordered a legislator to apologise for a magazine article that depicted the people of Liverpool as sentimental victims who nurse a  quot;tribal grievance quot; against the rest of society.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Howard seeks apology over Liverpool article LONDON: The leader of Britain #39;s main opposition party yesterday ordered a legislator to apologise for a magazine article that depicted the people of Liverpool as sentimental victims who nurse a  quot;tribal grievance quot; against the rest of society.
Category:",World
70,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Pacers Want Artest Tuned In on Court Instead of Off It Jermaine O #39;Neal was sick and tired of talking about it: Ron Artest, the hip-hop record, the three-day distraction that exploded into a tragicomic controversy heard round the NBA.
Category: Sports
News: OAUG pushes on collaboration with Oracle, other users groups SEPTEMBER 09, 2004 (COMPUTERWORLD) - The Oracle Application User Group (OAUG) plans to hold its Connection Point 2004 annual user conference next week in Orlando, with an emphasis on educating members about the 10g database and 11i.
Category: Technology
News: IPass To Offer Flat-Rate Hotspot Pricing Aggregator says it expects flat-rate pricing to simplify budgeting for enterprises and to increase usage of hotspots. By Mobile Pipeline News.
Category: Technology
News: Martyn defies rampant India India ended the fourth day needing 210 more runs to win this multi-stranded epic of a second Test and level the series against Australia.
Category: Sports
News: Jobless Claims Rise on Hurricanes  WASHINGTON (Reuters) - The number of Americans seeking  initial jobless benefits jumped by 18,000 last week, the  government said on Thursday, but it attributed the entire rise  to the effects of hurricanes that have battered the southern  United States.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Jobless Claims Rise on Hurricanes  WASHINGTON (Reuters) - The number of Americans seeking  initial jobless benefits jumped by 18,000 last week, the  government said on Thursday, but it attributed the entire rise  to the effects of hurricanes that have battered the southern  United States.
Category:",Business
71,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Finally, freedom to spend When Carolyn Wood, a computer programmer, retired two years ago at 63, her husband, Paul, an English professor in Philadelphia, followed suit, even though it meant forfeiting some benefits because he was just shy of his 60th birthday.
Category: Business
News: Stuttgart Top In Day Of Shocks Matthias Sammer #39;s VfB Stuttgart moved to the top of the Bundesliga table on Saturday with a 2-0 win over Sammer #39;s former employers Borussia Dortmund, on a day that saw shock defeats for both Werder Bremen and Bayern Munich.
Category: Sports
News: UK hostage's 'release sabotaged' The brother of Ken Bigley, the British hostage held in Iraq, says the US has ""sabotaged"" his possible release.
Category: World
News: IAAF launches investigation into Greek doping scandal Track #39;s governing body began investigating Thursday whether two Greek sprinters who withdrew from the Olympics had tried repeatedly to avoid doping testers.
Category: Sports
News: UN pullback in Sierra Leone moves to security handover in capital FREETOWN : UN peacekeepers were handing over charge of security for Freetown to Sierra Leone #39;s nascent police and armed forces, the latest step in a staggered withdrawal after a five-year mission to restore calm to the west African state.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: UN pullback in Sierra Leone moves to security handover in capital FREETOWN : UN peacekeepers were handing over charge of security for Freetown to Sierra Leone #39;s nascent police and armed forces, the latest step in a staggered withdrawal after a five-year mission to restore calm to the west African state.
Category:",World
72,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: LionOre Mining offers \$208M US to acquire MPI Mines Ltd. of &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - LionOre Mining International Ltd., a global company listed on the Toronto Stock Exchange, has made a \$208 million US friendly bid to acquire Australia #39;s MPI Mines Ltd.
Category: Business
News: Retail sales stronger than expected Improved sales of household goods, clothing, footwear and food helped retail sales increase 0.6 per cent in November, increasing the likelihood of higher interest rates next year.
Category: Business
News: Apple Recalls PowerBook Batteries Apple Computer this week launched a voluntary worldwide 15-inch PowerBook G4 battery exchange program to deal with 28,000 potentially faulty units. 
Category: Technology
News: Julien plays target golf Swiss golfer Julien Clement would give anything today for a repeat of his seven-under first-round 64 at the Madrid Open. The 23-year-old is 174th in the European Order of Merit and must finish first or second in Spain to keep his tour card for next year.
Category: Sports
News: SAP, Infineon Team Up To Accelerate RFID Deployment Cycles RFID vendor Infineon uses SAP #39;s NetWeaver platform to help companies better connect and manage RFID systems from diverse suppliers.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: SAP, Infineon Team Up To Accelerate RFID Deployment Cycles RFID vendor Infineon uses SAP #39;s NetWeaver platform to help companies better connect and manage RFID systems from diverse suppliers.
Category:",Technology
73,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: AT amp;T asks if Microsoft is the best desktop choice Telecommunications giant AT amp;T has revealed that it is researching desktop alternatives (ie, Linux and Mac OS X) to Microsoft systems.
Category: Technology
News: US team kicks over this result ATHENS -- Did Japan's Kosuke Kitajima break the rules when he beat world record-holder Brendan Hansen by 17-100ths of a second in yesterday's Olympic 100-meter breaststroke? Absolutely, insisted Hansen's US teammates, who claimed Kitajima routinely uses the illegal dolphin kick.
Category: Sports
News: Robbie Williams #39; Greatest Hits album to be available on memory &lt;b&gt;...&lt;/b&gt; Robbie Williams #39; upcoming Greatest Hits album will be available on memory card, according to label EMI. While the card will cost nearer 30, rather than the 12.
Category: Technology
News: UN Council Heads to Kenya in Search of Sudan Peace  UNITED NATIONS (Reuters) - U.N. Security Council  ambassadors were still quibbling over how best to pressure  Sudan and rebels to end two different wars in the country even  as they left for Kenya on Tuesday for a meeting on the crisis.
Category: World
News: Families of Bali Bombing Victims Mark Second Anniversary Families of the 202 victims who died in the bombings of two nightclubs in Bali have marked the second anniversary of the attacks with emotional ceremonies on the Indonesian resort island and in Australia.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Families of Bali Bombing Victims Mark Second Anniversary Families of the 202 victims who died in the bombings of two nightclubs in Bali have marked the second anniversary of the attacks with emotional ceremonies on the Indonesian resort island and in Australia.
Category:",World
74,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Bank restatement shows higher first-half profit NEW YORK (CBS.MW) -- SunTrust Banks Inc. on Friday said third-quarter profit rose 11 percent and reported a restated profit for the first half of 2004, as expected.
Category: Business
News: Political storm began as summer shower The avalanche of bad publicity that buried David Blunkett #39;s career was triggered more than four months ago, with the Sunday newspaper revelation that the home secretary was having an affair.
Category: World
News: Beltran tee shot ties NLCS HOUSTONAfter falling behind 0-2 in the NL Championship Series, the best-case scenario for the Houston Astros played itself out this weekend.
Category: Sports
News: Green Bay Packers GREEN BAY, Wisconsin (Ticker) -- Ahman Green and Brett Favre once again turned Lambeau Field into a home-field advantage. Green rushed for 163 yards and two touchdowns and Favre threw for two scores as the 
Category: Sports
News: Safety Board Faults FAA Runway Safety Effort A near-collision between a jumbo jet and another plane in August prompted US safety investigators on Tuesday to classify as unacceptable aviation regulators #39; efforts to improve runway safety.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Safety Board Faults FAA Runway Safety Effort A near-collision between a jumbo jet and another plane in August prompted US safety investigators on Tuesday to classify as unacceptable aviation regulators #39; efforts to improve runway safety.
Category:",Business
75,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Iraq War Crime Trials Could Begin Next Week Iraq #39;s interim government says war crime trials of members of the former regime of Saddam Hussein could begin as early as next week.
Category: World
News: UPDATE 1-Safin and Andreev put Russia in command Marat Safin overpowered Danai Udomchoke 6-4 6-1 6-2 to give Russia a commanding 2-0 lead over Thailand in their Davis Cup World Group playoff tie on Friday.
Category: Sports
News: Oracle moves to quarterly patch release schedule Oracle today announced that it is moving to a quarterly patch release schedule, even as the company faces criticism from analyst firm Gartner Inc. for its handling of a recent critical security fix.
Category: Technology
News: Pro tours: The stops and the talk LPGA Event: John Q. Hammons Hotel Classic Site: Cedar Ridge Country Club (6,545 yards, par 71), Broken Arrow, Okla. Schedule: Tomorrow-Sunday. Purse: \$1 million. Winner's share: \$150,000. Television: The Golf Channel (tomorrow, 4:30-7 p.m.; Saturday-Sunday, 4:30-7 p.m.). Last year: Karrie Webb won her lone 2003 title, a nine-stroke victory on the Tulsa Country Club course. Last week: Cristie Kerr won ...
Category: Sports
News: New Ukraine Poll Looks Likely Way Out of Crisis (Reuters) Reuters - A new Ukrainian poll of some sort looks\increasingly likely once again on Thursday as parliament and\the Supreme Court press ahead with efforts to resolve a\national crisis over a disputed presidential election.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: New Ukraine Poll Looks Likely Way Out of Crisis (Reuters) Reuters - A new Ukrainian poll of some sort looks\increasingly likely once again on Thursday as parliament and\the Supreme Court press ahead with efforts to resolve a\national crisis over a disputed presidential election.
Category:",World
76,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Update 1: China Vows to Keep Economy on Track China #39;s leaders pledged at a key policy meeting to keep the economy on track next year while raising farm incomes, promoting energy conservation and holding down investment in overheated industries, state media said Monday.
Category: Business
News: Ford, GM October Sales Skid Daimler #39;s sales rose 4.7 to 188,492 vehicles from 185,535 a year ago. Year-to-date, sales were up 3 to 1.8 million, while US sales at its Mercedes-Benz unit slipped to 18,323 from 19,273.
Category: Business
News: For Google investors, a taste of  #39;90s Shares of the Web search giant leapt 15.43 percent yesterday, on the heels of a 6.33 percent spurt the previous day, even as the broader financial markets continued to retreat.
Category: Business
News: Update 1: ID Biomedical Stock Up on Vaccine Pacts Shares of ID Biomedical jumped after the Canadian drug maker reported Monday that it signed long-term agreements with the three largest flu vaccine wholesalers in the United States following the current flu season #39;s vaccine shortage.
Category: Business
News: Oil Dips Below \$46 as Iraq Flow Rises Oil prices dipped below \$46 on Tuesday in a third day of falls as a more optimistic Iraq export picture helped unwind some of the supply worries that have lifted the market to historic levels.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Oil Dips Below \$46 as Iraq Flow Rises Oil prices dipped below \$46 on Tuesday in a third day of falls as a more optimistic Iraq export picture helped unwind some of the supply worries that have lifted the market to historic levels.
Category:",Business
77,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: China plans five-day space mission China has announced that is to send a second manned mission to space in 2005, signaling a firm commitment to its emerging space programme.
Category: Technology
News: Kyoto Protocol Clears Key Hurdle in Russia (AP) AP - Russia's lower house of parliament ratified the Kyoto Protocol on cutting greenhouse gases Friday, all but ensuring the sweeping environmental pact will go into effect after years of delays.
Category: World
News:  #39;Hold 2nd Test in Dhaka as well #39; NEW DELHI: The Indian security team has ruled against Chittagong as the venue of the second Test match as well as the first of the three one-dayers with Bangladesh.
Category: Sports
News:  #39;Spam King #39; ordered to disable spyware A federal judge has ordered a man known as the  quot;Spam King quot; to disable so-called spyware programs that infiltrate people #39;s computers, track their Internet use and flood them with pop-up advertising.
Category: Business
News: China mine blast kills 33 Thirty-three workers have been killed after a gas explosion at a coal mine in China #39;s northern Shanxi province. Officials say 71 miners were in the shaft when the blast occurred at Nanlou township.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: China mine blast kills 33 Thirty-three workers have been killed after a gas explosion at a coal mine in China #39;s northern Shanxi province. Officials say 71 miners were in the shaft when the blast occurred at Nanlou township.
Category:",World
78,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: US keeps big tariffs on shrimp from Asia Some Chinese shrimp exporters will have to pay discouragingly hefty tariffs of more than 100 percent if they want their products to appear on American dinner tables, the Commerce Department ruled Tuesday.
Category: Business
News: Dollar Holds Fire Ahead of Fed  LONDON (Reuters) - The dollar held steady against major  currencies on Tuesday as markets waited to see what the Federal  Reserve says about the U.S. economy after an expected interest  rate rise later in the session.
Category: Business
News: Impi Linux 2 to be launched at open source Installfest Johannesburg, 26 August 2004 - Impi Linux, a local open source software project geared towards promoting the widespread adoption of open source software in Africa, will launch Impi Linux 2 at the Open Source Installfest at Dimension Data Campus 
Category: Technology
News: Barghouthi Mulls Pulling Out of Palestinian Election  BEERSHEBA, Israel (Reuters) - Palestinian leader Marwan  Barghouthi is considering pulling out of a presidential race to  avoid splitting his mainstream Fatah faction, an Israeli-Arab  lawmaker said after visiting him in jail.
Category: World
News: 3M says profits surges, fails to impress market NEW YORK : US technology group 3M, which makes everything from sticky Post-it notes to medical products, announced a surge in profits but failed to impress the markets.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: 3M says profits surges, fails to impress market NEW YORK : US technology group 3M, which makes everything from sticky Post-it notes to medical products, announced a surge in profits but failed to impress the markets.
Category:",Business
79,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Yahoo's 3rd Quarter Profit Nearly Quadruples By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- Things are going so well for Internet powerhouse Yahoo Inc. (YHOO) these days that even some of its toughest competition is helping to boost its profits...
Category: Technology
News: Hackers use Beckham bait SOFTWARE HACKERS are using snaps which they claim show David Beckham in a compromising position to infect people #39;s computers. Beckham, who apparently plays football, and is married to a member of a popular 
Category: Technology
News: Chelsea within sight of next stage Headed goals from skipper John Terry and striker Eidur Gudjohnsen gave Chelsea a 2-0 Champions League win over CSKA Moscow and virtually guaranteed their spot in the knockout round.
Category: Sports
News: Hu praises Brazil for recognizing China #39;s market-economy status Visiting Chinese President Hu Jintao said Friday that he appreciates Brazil #39;s announcement of recognizing China #39;s market-economy status.
Category: Business
News: Microsoft, Amazon Team Against Phishers Seattle-area neighbors Amazon.com and Microsoft today announced the filing of several lawsuits in connection with spoofing and phishing scams that deceive consumers and misuse Amazon #39;s brand name.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Microsoft, Amazon Team Against Phishers Seattle-area neighbors Amazon.com and Microsoft today announced the filing of several lawsuits in connection with spoofing and phishing scams that deceive consumers and misuse Amazon #39;s brand name.
Category:",Business
80,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Kim Leads Longs Drugs Challenge by One (AP) AP - Christina Kim shot a 7-under 64 Thursday and held a one-stroke lead over Rachel Teske after the first round of the LPGA Longs Drugs Challenge.
Category: Sports
News: Verizon launching upgrade of broadband Net service Verizon Communications is boosting its broadband Internet offerings in an effort to lure customers from cable TV companies like Comcast Corp.
Category: Technology
News: IBM Supercomputer Claims New Record In September, IBM announced that the Blue Gene/L prototype had sustained speeds of 36 trillion calculations per second. Last week, NASA announced that a system built by Silicon Graphics had topped that by sustaining 42 trillion calculations per second.
Category: Technology
News: Owen Real-ly concerned Despite denying any problems in the past, England striker Michael Owen has finally admitted he may have to begin worrying if his first team exile at Real Madrid continues.
Category: Sports
News: Liberia #39;s ex-warring parties disband Three former warring factions in Liberia Wednesday officially disbanded at a ceremony in the capital of Monrovia. The UN Mission in Liberia said in a statement issued in 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Liberia #39;s ex-warring parties disband Three former warring factions in Liberia Wednesday officially disbanded at a ceremony in the capital of Monrovia. The UN Mission in Liberia said in a statement issued in 
Category:",World
81,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Illicit Cameraphone Clicks Could Mean Jail (AP) AP - Camera phones may make great Christmas gifts, but people better not use them for peeping-Tom photos on federal property.
Category: Technology
News: HP to manage IT for Finnish energy giant Finnish energy giant Fortum Corp. has signed a five-year agreement with Hewlett-Packard Co. (HP) to manage its IT infrastructure and support about 10,000 users across Europe.
Category: Technology
News: Chechen rebels killed in clashes The pro-Moscow security forces in Chechnya claim to have killed 22 separatist fighters loyal to rebel leader, Shamil Basayev.
Category: World
News: Liquor Ads Allowed NASCAR returns to its roots by lifting a ban on liquor ads on cars, opening the door for teams to be sponsored by distilled spirits.
Category: Sports
News: UK economy slows in third quarter The UK #39;s economic growth slowed in the third quarter as manufacturing output declined, preliminary data has shown. Gross domestic output (GDP) increased 0.4 in the three months to 18 October, according to 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: UK economy slows in third quarter The UK #39;s economic growth slowed in the third quarter as manufacturing output declined, preliminary data has shown. Gross domestic output (GDP) increased 0.4 in the three months to 18 October, according to 
Category:",Business
82,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Iran  #39;To Ignore Nuclear Freeze Demand #39; Lawmakers called on the government today to ignore demands from the UN nuclear watchdog agency that Iran freeze all uranium enrichment work.
Category: World
News: Vodafone, Nokia Team Up for Simpler Mobile Software (Reuters) Reuters - Mobile phone giants Vodafone and
Category: Technology
News: Sudan appreciates Chinese supporting stance at Security Council KHARTOUM, Sep 23, 2004 (SUNA) -- The State Minister for Foreign Affairs, Nagib Al-Khair Abdul-Wahab, photo has expressed appreciation of the Sudanese government and people to the stance of China in support of Sudan in the Security Council.
Category: World
News: CPS cites worker burden in continued abuse Texas children remain in life-threatening situations and are continually abused because child protective workers are inundated with excessive caseloads, an investigative report released Friday concludes.
Category: Business
News: Brushing off the buzz So, Bronson Arroyo , will you pitch Alex Rodriguez any differently tonight in Yankee Stadium than you did the last time you faced him at Fenway Park July 24?
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Brushing off the buzz So, Bronson Arroyo , will you pitch Alex Rodriguez any differently tonight in Yankee Stadium than you did the last time you faced him at Fenway Park July 24?
Category:",Sports
83,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Ravens #39; Secondary To Get First-Rate Test So much of the Baltimore Ravens #39; identity is built around their swaggering defense, and their pride in not allowing 100-yard rushers and not giving up big plays.
Category: Sports
News: Diana video tape screened in US A video of Princess Diana talking about her life is aired on American television.
Category: World
News: Two sides to Indonesian election JAKARTA A bomb in Jakarta 11 days before Indonesia #39;s presidential election may lead voters to decide a neck-and-neck race based on security concerns.
Category: World
News: Cricket: Aussies still wary of India Australia captain Adam Gilchrist warns India could bounce back from defeat.
Category: World
News: Russia, China Hold Trade, Anti-Terrorism Talks Russian President Vladimir Putin and China #39;s prime minister, Wen Jiabao, have met in Moscow for talks on trade and the fight against terrorism.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Russia, China Hold Trade, Anti-Terrorism Talks Russian President Vladimir Putin and China #39;s prime minister, Wen Jiabao, have met in Moscow for talks on trade and the fight against terrorism.
Category:",World
84,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Fish Beats Hernych at St. Petersburg (AP) AP - Olympic silver medalist Mardy Fish beat Jan Hernych of the Czech Republic 6-2, 6-4 Monday to reach the second round of the St. Petersburg Open.
Category: Sports
News: Wall St. Turns to the Time Out as Punishment Regulators are wielding a new weapon against Wall Street firms instead of multimillion-dollar fines: temporarily shutting down certain business lines.
Category: Business
News: Musharraf inducts 32 ministers in new Pakistani cabinet (AFP) AFP - Pakistan's President Pervez Musharraf swore in a 32-member cabinet headed by newly elected Prime Minister Shaukat Aziz, officials said.
Category: World
News: Macedonia #39;s prime minister resigns Macedonian Prime Minister Hari Kostov resigned Monday over a minority party dispute and Parliament is expected to decide on the resignation Thursday.
Category: World
News: California Backs Merger of 2 Giant Blue Cross Plans TV quot; gt; Anthem and WellPoint Health Networks, two giant Blue Cross plans, finally won approval yesterday from California #39;s insurance commissioner for their \$16.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: California Backs Merger of 2 Giant Blue Cross Plans TV quot; gt; Anthem and WellPoint Health Networks, two giant Blue Cross plans, finally won approval yesterday from California #39;s insurance commissioner for their \$16.
Category:",Business
